,ID,Address Street,Address Ward,Address District,Position Street,Latitude,Longitude,Deep,Labeled,Old Price,Old Price/m2 in DB,Old Price/m2 by Formular,New Price/m2,New Price2,Diff,Ratio
577,119810,Suong Nguyet Anh,ben thanh,Quan 1,1,10.770963,106.688628,241,False,65200000000,624549383.986441,325859750.0,2659943458477.3896,531988719745477.94,531923519745477.94,40.796678811002906
578,120179,Bui Vien,pham ngu lao,Quan 1,3,10.7674405,106.6931491,141,False,8250000000,334384936.104388,205740000.0,369404860209.8514,14776214808394.055,14767964808394.055,44.776346692103196
579,120184,De Tham,cau ong lanh,Quan 1,3,10.764006,106.69492,141,False,5700000000,232097544.689798,202842857.14285713,255225176144.98822,7146325332059.67,7140625332059.67,44.776346692103196
580,125136,Suong Nguyet Anh,ben thanh,Quan 1,1,10.7724682,106.6893425,241,False,310000000000,624549383.986441,378042560.9756098,12646970431410.9,1.0370515758856938e+16,1.0370205758856938e+16,40.796678811002906
581,126143,Pham Ngu Lao,pham ngu lao,Quan 1,1,10.7682995,106.6928836,241,False,48000000000,675835659.624709,485003538.92821026,1958240582928.1394,193670026801593.0,193622026801593.0,40.796678811002906
582,128561,Nam Quoc Cang,pham ngu lao,Quan 1,1,10.767883,106.687324,240,False,150000000000,510080241.459264,428556857.14285713,6125194076788.471,2143817931975964.8,2143667931975964.8,40.834627178589805
583,128909,Nguyen Trai,nguyen cu trinh,Quan 1,1,10.7605613,106.6856582,241,False,158000000000,347744985.689995,626791865.0793651,6445875252138.459,1624360611988891.8,1624202611988891.8,40.796678811002906
584,133395,Tran Hung Dao,co giang,Quan 1,1,10.76214,106.689846,241,False,48000000000,405301333.9548741,504994736.84210527,1958240582928.1394,186032880878173.25,185984880878173.25,40.796678811002906
585,134459,Suong Nguyet Anh,pham ngu lao,Quan 1,1,10.770963,106.688628,241,False,56000000000,541057260.4709692,414569259.2592593,2284614013416.1626,308422924961181.94,308366924961181.94,40.796678811002906
586,135388,Pham Viet Chanh,nguyen cu trinh,Quan 1,3,10.7678233,106.6855086,140,False,13900000000,175837709.468681,187768918.9189189,622971449560.6383,46099892367487.234,46085992367487.234,44.8180898964488
587,143847,Nam Quoc Cang,ben thanh,Quan 1,1,10.767883,106.687324,240,False,155000000000,584924768.828908,430541388.8888889,6329367212681.42,2278572201665311.0,2278417201665311.0,40.834627178589805
588,146319,De Tham,pham ngu lao,Quan 1,3,10.7678021,106.6935668,141,False,7500000000,297382806.611473,325421739.1304348,335822600190.774,7723935104387.802,7716435104387.802,44.776346692103196
589,150482,Le Lai,ben thanh,Quan 1,2,10.7705571,106.694381,301,False,6300000000000,730266195.768997,314995792.5,243083681337295.75,4.861673626830066e+18,4.861667326830066e+18,38.584711323380276
590,59768,De Tham,,Quan 1,1,10.764561,106.6949362,241,False,18800000000,230551094.95631403,232434755.72047,766977561646.8546,62010143509148.19,61991343509148.19,40.796678811002906
591,151401,Cong Quynh,pham ngu lao,Quan 1,3,10.7648592,106.6905022,141,False,7600000000,178275788.044712,189872500.0,340300234859.9843,13612014494399.373,13604414494399.373,44.776346692103196
592,166009,Ton That Tung,ben thanh,Quan 1,1,10.7694388,106.6893413,241,False,102000000000,342513957.580497,641236792.4528302,4161261238722.2964,661640580306845.1,661538580306845.1,40.796678811002906
593,166892,Cong Quynh,pham ngu lao,Quan 1,1,10.765048,106.6911779,241,False,0,1250000.0,-42500.0,0.0,5100000.0,5100000.0,40.796678811002906
594,168686,Nguyen Trai,nguyen cu trinh,Quan 1,3,10.7653,106.6868779,140,False,15000000000,191259742.129497,133655357.14285715,672271348446.7319,75294421626033.97,75279421626033.97,44.8180898964488
595,170922,Ton That Tung,pham ngu lao,Quan 1,1,10.770329,106.6877839,241,False,2500000000,461042187.164017,13287165.775401069,101991697027.50726,19072462644143.86,19069962644143.86,40.796678811002906
596,179229,Tran Hung Dao,cau kho,Quan 1,6,10.7596503,106.6883318,171,False,573000000,215362532.580963,7710416.666666667,24949779648.62604,1796401984701.075,1795828984701.075,43.54237285973131
597,181225,"Cong Quynh,Quan 1,Ho Chi Minh",nguyen cu trinh,Quan 1,6,10.7654599,106.689625,171,False,30000000000,250092577.976834,278245825.60296845,1306271185791.9392,140816038928371.03,140786038928371.03,43.54237285973131
598,183487,Co Giang,co giang,Quan 1,6,10.767459,106.6945996,171,False,5300000000,212293584.044158,132372500.0,230774576156.57593,9230988146263.037,9225688146263.037,43.54237285973131
599,183865,"Co Giang,Quan 1,Ho Chi Minh",co giang,Quan 1,6,10.767459,106.6945996,171,False,5300000000,206024545.025144,151282857.14285713,230774576156.57593,8077115265480.157,8071815265480.157,43.54237285973131
600,185281,"Bui Thi Xuan,Quan 1,Ho Chi Minh",ben thanh,Quan 1,1,10.7687136,106.6874967,241,False,47000000000,622440177.549838,572890853.6585366,1917443904117.1365,157230423087605.2,157183423087605.2,40.796678811002906
601,297181,Nguyen Trai,pham ngu lao,Quan 1,2,10.7676145,106.6883374,301,False,760000000000,707064829.2480768,1266543416.6666667,29324380605769.008,1.7594628437411404e+16,1.7593868437411404e+16,38.584711323380276
602,294056,Nguyen Van Cu,nguyen cu trinh,Quan 1,3,10.758785,106.684494,141,False,46000000000,184182634.286986,380080991.7355372,2059711947836.747,249225155888246.4,249179155888246.4,44.776346692103196
603,303680,Le Thi Rieng,ben thanh,Quan 1,3,10.7703849,106.6903614,141,True,17300000000,283749112.089123,288163333.3333333,774630797773.3853,46477858066403.12,46460558066403.12,44.776346692103196
604,303698,Nguyen Trai,ben thanh,Quan 1,1,10.7708364,106.6929545,241,False,68000000000,562613742.3714781,944090277.7777778,2774174159148.1978,199740564958670.25,199672564958670.25,40.796678811002906
605,303784,Pham Viet Chanh,nguyen cu trinh,Quan 1,3,10.7658874,106.6826902,140,False,1800000000,173470470.838217,21116470.588235293,80672561813.60783,6857172854156.666,6855372854156.666,44.8180898964488
606,307731,Le Thi Rieng,ben thanh,Quan 1,5,10.7702597,106.6891898,231,True,45500000000,345499780.173591,505328888.8888889,1873589672494.6152,168623090924515.38,168577590924515.38,41.177794999881655
607,310612,"Tran Dinh Xu,Quan 1,Ho Chi Minh",cau kho,Quan 1,2,10.7602881,106.6917884,301,False,28000000000,395111132.506661,409058479.5321637,1080371917054.6477,73897459526537.9,73869459526537.9,38.584711323380276
608,311072,Nguyen Trai,ben thanh,Quan 1,1,10.7691824,106.6899128,241,True,295000000000,562613742.3714781,1249794703.3898306,12035020249245.857,2840264827272022.5,2839969827272022.5,40.796678811002906
609,311883,Do Quang Dau,pham ngu lao,Quan 1,6,10.7667111,106.6912409,171,False,3600000000,286630021.959771,223884375.0,156752542295.0327,2508058526720.5234,2504458526720.5234,43.54237285973131
610,318925,"Nguyen Trai,Quan 1,Ho Chi Minh",nguyen cu trinh,Quan 1,5,10.7653,106.6868779,230,False,18000000000,233816685.871998,199660000.0,741889922096.7361,66770123588706.25,66752123588706.25,41.21610678315201
611,320264,De Tham,pham ngu lao,Quan 1,3,10.767943,106.693464,141,False,2700000000,297382806.611473,89490000.0,120896136068.67863,3626899382060.359,3624199382060.359,44.776346692103196
612,320635,Nguyen Trai,ben thanh,Quan 1,6,10.7707716,106.6928238,171,False,300000000000,309437558.304313,1273917650.5563576,13062711857919.393,3075746177415700.5,3075446177415700.5,43.54237285973131
613,322453,Ton That Tung,pham ngu lao,Quan 1,3,10.7701274,106.6874723,141,False,20800000000,253573202.94021,81478627.4509804,931348011195.7465,237493765804915.34,237472965804915.34,44.776346692103196
614,324295,Tran Quang Khai,tan dinh,Quan 1,3,10.7626421,106.6926429,141,False,38000000000,189695705.092029,273271223.0215827,1701501174299.9214,236508678527689.06,236470678527689.06,44.776346692103196
615,94594,"Nguyen Trai,Quan 1,Ho Chi Minh",nguyen cu trinh,Quan 1,1,10.7607742,106.6862431,241,False,22000000000,194847238.226665,169054230.76923078,897526933842.064,116678524349468.31,116656524349468.31,40.796678811002906
616,95078,Nguyen Trai,nguyen cu trinh,Quan 1,1,10.7650908,106.6875505,241,False,8500000000,191259742.129497,176711458.33333334,346771769893.5247,16645062804889.188,16636562804889.188,40.796678811002906
617,98096,"Pham Ngu Lao,Quan 1,Ho Chi Minh",pham ngu lao,Quan 1,3,10.7668853,106.6902512,141,False,12900000000,371709612.79359,88860000.0,577614872328.1312,83754171787579.03,83741271787579.03,44.776346692103196
618,729362,Tran Quang Khai,tan dinh,Quan 1,5,10.7626194,106.6926161,231,False,29000000000,311827956.989247,5469292452.830189,1194156054996.568,6329039841481.811,6300039841481.811,41.177794999881655
619,134470,Tran Dinh Xu,nguyen cu trinh,Quan 1,1,10.763044,106.687241,241,False,28000000000,444768873.80078894,1646758823.5294118,1142307006708.0813,19419224214037.383,19391224214037.383,40.796678811002906
620,737665,Nguyen Canh Chan,,Quan 1,1,10.76035,106.687077,241,False,28000000,140000.0,25250.0,1142307006.7080812,228484351341.61624,228456351341.61624,40.796678811002906
621,742921,Nguyen Trai,,Quan 1,1,10.765058,106.687795,241,False,5500000,5500000.0,16000.0,224381733.46051598,5614643336.512899,5609143336.512899,40.796678811002906
622,442241,Nguyen Van Cu, nguyen cu trinh,Quan 1,1,10.764574,106.683351,240,False,28500000000,184182634.286986,284770500.0,1163786874589.8096,116378710408980.95,116350210408980.95,40.834627178589805
623,133652,Le Lai,ben nghe,Quan 1,1,10.7697661,106.6927245,241,False,165000000000,702397930.621589,1031218125.0,6731452003815.4795,1077032325710476.8,1076867325710476.8,40.796678811002906
624,676990,"Ly Tu Trong,Quan 1,Ho Chi Minh",ben thanh,Quan 1,1,10.7720757,106.6940379,241,False,65000000000,617870722.43346,617822243.3460076,2651784122715.189,278967694809637.88,278902694809637.88,40.796678811002906
625,591184,Do Quang Dau,pham ngu lao,Quan 1,1,10.766467,106.691283,241,False,40000000000,519717134.5031,666411666.6666666,1631867152440.1162,97912044446406.97,97872044446406.97,40.796678811002906
626,647643,Nguyen Van Cu, nguyen cu trinh,Quan 1,1,10.764574,106.683351,240,False,60000000000,250000000.0,249851250.0,2450077630715.388,588018667071693.1,587958667071693.1,40.834627178589805
627,560019,Vo Van Kiet,cau kho,Quan 1,1,10.7594546,106.692847,241,False,90000000000,412691420.756961,332084501.84501845,3671701092990.2617,995031001300360.9,994941001300360.9,40.796678811002906
628,652645,Nguyen Thai Hoc,ben thanh,Quan 1,1,10.768527,106.694773,241,False,0,0.0,-102000.0,0.0,15300000.0,15300000.0,40.796678811002906
629,647789,Suong Nguyet Anh,ben thanh,Quan 1,1,10.772516,106.6899535,241,False,1200000000000,1298701298.7013,1298640584.4155843,48956014573203.484,4.523535752174002e+16,4.523415752174002e+16,40.796678811002906
630,654927,NGUYEN CU TRINH,nguyen cu trinh,Quan 1,1,10.762865,106.686554,240,False,0,0.0,-51000.0,0.0,5100000.0,5100000.0,40.834627178589805
631,674763,Pham Ngu Lao,,Quan 1,3,10.7668853,106.6902512,141,False,11880000000,206285813.50929,206020142.38583085,531942998702.186,30634612595258.89,30622732595258.89,44.776346692103196
632,593587,Tran Hung Dao,cau kho,Quan 1,3,10.7605258,106.6896963,141,False,22900000000,218784180.48693705,211800925.92592594,1025378339249.1632,110740886138909.62,110717986138909.62,44.776346692103196
633,608974,Nguyen Trai,ben thanh,Quan 1,3,10.7700982,106.6899911,141,False,28200000000,309437558.304313,28194900000.0,1262692976717.31,1262698076717.31,1234498076717.31,44.776346692103196
634,610585,Nguyen Van Trang,ben thanh,Quan 1,1,10.7699851,106.6922183,241,False,36000000000,301811357.463453,553453846.1538461,1468680437196.1045,95464253917746.8,95428253917746.8,40.796678811002906
635,591015,Pham Viet Chanh,nguyen cu trinh,Quan 1,1,10.7674887,106.6850297,240,False,85000000,419627653.579421,610454.5454545454,3470943310.1801333,381821614119.8147,381736614119.8147,40.834627178589805
636,408064,Nguyen Dinh Chieu,,Quan 1,3,10.7733317,106.6854178,141,False,7000000000,236252679.529113,165122931.44208038,313434426844.72235,13258291555531.754,13251291555531.754,44.776346692103196
637,677006,"Nguyen Trai,Quan 1,Ho Chi Minh",,Quan 1,1,10.7703819,106.6915032,241,False,60000000,153846.153846154,140769.23076923078,2447800728.6601744,954647384177.468,954587384177.468,40.796678811002906
638,342666,Ho Hao Hon,cau kho,Quan 1,1,10.760885,106.692628,241,False,24500000000,293326328.069095,306377972.46558195,999518630869.5712,79861559006478.73,79837059006478.73,40.796678811002906
639,407296,Tran Hung Dao,pham ngu lao,Quan 1,3,10.766081,106.693348,141,False,20000000000,273924260.638319,206242768.59504133,895526933842.064,86687042895911.8,86667042895911.8,44.776346692103196
640,397502,Tran Quang Khai,tan dinh,Quan 1,3,10.7626421,106.6926429,141,False,4200000000,189695705.092029,174575000.0,188060656106.83344,4513465946564.002,4509265946564.002,44.776346692103196
641,404656,Tran Hung Dao, ben thanh,Quan 1,1,10.7609021,106.6893633,241,False,345000000,343818500.430211,4361111.111111111,14074854189.796003,1064074276748.5778,1063729276748.5778,40.796678811002906
642,507511,"Suong Nguyet Anh,Quan 1,Ho Chi Minh",ben thanh,Quan 1,6,10.7711824,106.6884737,171,False,58000000000,343502161.192542,698365060.2409638,2525457625864.416,209613018646746.53,209555018646746.53,43.54237285973131
643,607797,Bui Vien,pham ngu lao,Quan 1,3,10.7679898,106.6952227,141,False,2400000000,339081778.99446297,238980000.0,107463232061.04767,1074642520610.4767,1072242520610.4767,44.776346692103196
644,459933,Cong Quynh, pham ngu lao,Quan 1,3,10.763267,106.6899775,141,False,10600000000,171195590.716515,109678623.26352893,474629274936.2939,45782760260354.91,45772160260354.91,44.776346692103196
645,507985,Do Quang Dau,pham ngu lao,Quan 1,3,10.7674439,106.691463,141,False,150000000,286630021.959771,1990000.0,6716452003.815479,403017720228.9288,402867720228.9288,44.776346692103196
646,433761,Nguyen Du,ben thanh,Quan 1,1,10.7730455,106.6940215,241,False,45000000000,573948617.166615,428474285.71428573,1835850546495.1309,192764317581988.75,192719317581988.75,40.796678811002906
647,408040,Nguyen Trai, ben thanh,Quan 1,6,10.7696358,106.6902236,171,False,33500000000,314004519.457964,309831018.5185185,1458669490800.9988,157536343256507.88,157502843256507.88,43.54237285973131
648,408142,Bui Vien, co giang,Quan 1,2,10.7679482,106.6952672,301,False,51500000000,736724202.2006919,857993333.3333334,1987112633154.0842,119226778389245.05,119175278389245.05,38.584711323380276
649,404514,Bui Vien, pham ngu lao,Quan 1,2,10.7679482,106.6952672,301,False,51500000000,729567133.318665,857993333.3333334,1987112633154.0842,119226778389245.05,119175278389245.05,38.584711323380276
650,609225,Bui Vien,pham ngu lao,Quan 1,3,10.7660868,106.6906485,141,False,20000000,334384936.104388,561363.6363636364,895526933.8420639,19709242544.525406,19689242544.525406,44.776346692103196
651,389970,Do Quang Dau,pham ngu lao,Quan 1,1,10.766957,106.690736,241,False,45000000000,521145494.472312,74949000.0,1835850546495.1309,1101510358497078.5,1101465358497078.5,40.796678811002906
652,713884,De Tham,,Quan 1,1,10.768391,106.6932995,241,False,60000000,1333333.33333333,880000.0,2447800728.6601744,110171432789.70784,110111432789.70784,40.796678811002906
653,518236,Nguyen Thi Minh Khai, ben thanh,Quan 1,1,10.7677167,106.6842969,240,False,270000000000,803909678.876232,306812386.3636364,11025349338219.248,9702307422732938.0,9702037422732938.0,40.834627178589805
654,684214,Bui Thi Xuan,,Quan 1,1,10.7712007,106.6894545,241,False,180000000,66666.6666666667,50611.11111111111,7343402185.980523,19827229252147.414,19827049252147.414,40.796678811002906
655,341596,Nguyen Trai,nct,Quan 1,3,10.7607207,106.6861212,141,False,28000000000,244350935.99043,215227692.30769232,1253737707378.8894,162985922359255.62,162957922359255.62,44.776346692103196
656,404595,Pham Ngu Lao,pham ngu lao,Quan 1,3,10.767517,106.6912751,141,False,28000000000,371709612.79359,525740601.5037594,1253737707378.8894,66698876632556.92,66670876632556.92,44.776346692103196
657,59651,De Tham,,Quan 1,3,10.764006,106.69492,141,False,15000000000,230551094.95631403,199932000.0,671645200381.548,50373395128616.1,50358395128616.1,44.776346692103196
658,87749,Tran Dinh Xu,,Quan 1,6,10.761602,106.6899612,171,False,135000000000,198198187.663287,812961144.5783132,5878220336063.727,975784624236578.6,975649624236578.6,43.54237285973131
659,550371,Nguyen Van Cu,nguyen cu trinh,Quan 1,1,10.764574,106.683351,240,False,58000000000,326621392.729701,241560416.66666666,2368408376358.2085,568418035825970.0,568360035825970.0,40.834627178589805
660,74950,"Nguyen Van Cu,Quan 1,Ho Chi Minh",nguyen cu trinh,Quan 1,1,10.758785,106.684494,241,False,46000000000,184182634.286986,380080991.7355372,1876647225306.1335,227074324462042.16,227028324462042.16,40.796678811002906
661,186920,De Tham,pham ngu lao,Quan 1,3,10.767943,106.693464,141,False,3000000000,297382806.611473,99490000.0,134329040076.30959,4029886502289.2876,4026886502289.2876,44.776346692103196
662,475543,Bui Thi Xuan,pham ngu lao,Quan 1,6,10.7722222,106.6905556,171,False,37500000000,376878675.877012,353533018.8679245,1632838982239.924,173080957617431.94,173043457617431.94,43.54237285973131
663,488643,Bui Thi Xuan,ben thanh,Quan 1,6,10.7722222,106.6905556,171,False,150000000000,342342097.652411,2205582352.9411764,6531355928959.696,444132223569259.4,443982223569259.4,43.54237285973131
664,483547,58 Co Giang,co giang,Quan 1,1,10.763643,106.695288,241,False,35000000000,395835592.092493,647675925.925926,1427883758385.1018,77105748452795.5,77070748452795.5,40.796678811002906
665,407222,Ton That Tung,pham ngu lao,Quan 1,3,10.7705936,106.6879951,141,True,9300000000,253573202.94021,195467368.42105263,416420024236.55975,19779966451236.59,19770666451236.59,44.776346692103196
666,682148,Bui Vien,,Quan 1,1,10.7679482,106.6952672,241,False,65000000000,555555555.5555558,555424786.3247863,2651784122715.189,310258757657677.1,310193757657677.1,40.796678811002906
667,182374,Nguyen Trai,nguyen cu trinh,Quan 1,1,10.761167,106.686065,241,False,55000000000,347744985.689995,427737743.1906615,2243817334605.1597,288330563196763.0,288275563196763.0,40.796678811002906
668,685552,Tran Hung Dao,,Quan 1,3,10.7605258,106.6896963,141,False,25000000,277777.777777778,107777.77777777778,1119408667.3025799,100762080057.2322,100737080057.2322,44.776346692103196
669,417832,Bui Vien, pham ngu lao,Quan 1,6,10.7657383,106.6907659,171,False,16500000000,334384936.104388,274660000.0,718449152185.5667,43106969531134.0,43090469531134.0,43.54237285973131
670,684198,Nguyen Trai,,Quan 1,1,10.7703819,106.6915032,241,False,60000000,153846.153846154,140769.23076923078,2447800728.6601744,954647384177.468,954587384177.468,40.796678811002906
671,684206,Tran Hung Dao,,Quan 1,1,10.7671486,106.6942912,241,False,68000000,133333.333333333,93333.33333333333,2774174159.1481977,1414849221165.5808,1414781221165.5808,40.796678811002906
672,109799,"Bui Thi Xuan,Quan 1,Ho Chi Minh",ben thanh,Quan 1,6,10.7710634,106.6893672,171,False,45500000000,221117663.57716495,534994117.64705884,1981177965117.7747,168400152535010.84,168354652535010.84,43.54237285973131
673,403748,Nguyen Trai,nguyen trai,Quan 1,2,10.7695154,106.690416,301,False,20000000000,776296675.293899,312181250.0,771694226467.6055,49388450893926.75,49368450893926.75,38.584711323380276
674,684844,Bui Vien,,Quan 1,1,10.7671759,106.693141,241,False,48000000,240000.0,189000.0,1958240582.9281394,391658316585.62787,391610316585.62787,40.796678811002906
675,422749,Tran Hung Dao, co giang,Quan 1,1,10.7609021,106.6893633,241,False,17800000000,405301333.9548741,235247354.4973545,726180882835.8517,54899290042390.38,54881490042390.38,40.796678811002906
676,688021,Le Thi Rieng,,Quan 1,1,10.771455,106.6914143,241,False,22000000,22000000.0,16900000.0,897526933.8420639,902626933.8420639,880626933.8420639,40.796678811002906
677,86133,Suong Nguyet Anh,ben thanh,Quan 1,1,10.770963,106.688628,241,False,59000000000,624549383.986441,693607647.0588236,2407004049849.1714,204595387587179.56,204536387587179.56,40.796678811002906
678,426886,Ton That Tung,ben thanh,Quan 1,3,10.7701274,106.6874723,141,False,11500000000,188382676.669273,168705147.05882353,514927986959.18677,35015131163224.7,35003631163224.7,44.776346692103196
679,387780,Tran Dinh Xu,nguyen cu trinh,Quan 1,3,10.7597638,106.6924486,141,False,11000000000,244622880.590434,192624561.40350878,492539813613.13513,28074789775948.703,28063789775948.703,44.776346692103196
680,92703,Do Quang Dau,pham ngu lao,Quan 1,6,10.767143,106.69187,171,False,7500000000,286630021.959771,202151351.35135135,326567796447.9848,12083028868575.438,12075528868575.438,43.54237285973131
681,694142,Pham Viet Chanh,,Quan 1,3,10.7658874,106.6826902,140,False,13800000000,13800000000.0,13794900000.0,618489640570.9934,618494740570.9934,604694740570.9934,44.8180898964488
682,691778,Nguyen Trai, cau kho,Quan 1,1,10.7704477,106.6918963,241,False,180000000,340909.090909091,302272.7272727273,7343402185.980523,3877336754197.7163,3877156754197.7163,40.796678811002906
683,691863,Tran Dinh Xu,nguyen cu trinh,Quan 1,1,10.763044,106.687241,241,False,60000000,882352.941176471,732352.9411764706,2447800728.6601744,166460649548.89185,166400649548.89185,40.796678811002906
684,103118,Nam Quoc Cang,ben thanh,Quan 1,6,10.767883,106.687324,170,False,148000000000,307875622.32377005,399958648.6486486,6450275031310.649,2386601776884940.5,2386453776884940.5,43.582939400747634
685,700453,Tran Dinh Xu,co giang,Quan 1,5,10.76127,106.690783,231,False,120000000,500000.0,457500.0,4941335399.985799,1185930695996.5918,1185810695996.5918,41.177794999881655
686,108211,Tran Dinh Xu,cau kho,Quan 1,3,10.7589491,106.6922572,141,False,5400000000,181092602.398886,242554054.05405405,241792272137.35727,5367803741449.331,5362403741449.331,44.776346692103196
687,690460,Truong Dinh,ben thanh,Quan 1,3,10.7789195,106.6888609,141,False,36000000000,313043478.26087004,312710869.5652174,1611948480915.715,185374113555307.25,185338113555307.25,44.776346692103196
688,146988,Le Thi Rieng,ben thanh,Quan 1,1,10.7702387,106.6893508,241,False,300000000000,526781575.16328096,749878875.0,12239003643300.871,4895601505770348.0,4895301505770348.0,40.796678811002906
689,151702,Tran Quang Khai,tan dinh,Quan 1,3,10.7626194,106.6926161,141,False,162000000,189695705.092029,3667500.0,7253768164.120718,290166026564.82874,290004026564.82874,44.776346692103196
690,703704,Le Thi Rieng,ben thanh,Quan 1,3,10.7712957,106.6924966,141,False,4350000000,181250000.0,180293750.0,194777108110.6489,4674673544655.573,4670323544655.573,44.776346692103196
691,522649,"Tran Dinh Xu,Quan 1,Ho Chi Minh",nguyen cu trinh,Quan 1,5,10.761602,106.6899612,231,False,47000000000,293094643.734264,317446959.4594595,1935356364994.4377,286432759869176.8,286385759869176.8,41.177794999881655
692,175922,Cao Ba Nha,nguyen cu trinh,Quan 1,3,10.7625033,106.6898326,141,False,6200000000,233378796.30217403,154745000.0,277613349491.0398,11104544179641.592,11098344179641.592,44.776346692103196
693,464756,Nguyen Trai, ben thanh,Quan 1,3,10.7634127,106.6860474,140,False,20000000000,307474985.535054,92568981.48148148,896361797928.976,193614153452658.8,193594153452658.8,44.8180898964488
694,466028,Tran Quang Khai, tan dinh,Quan 1,5,10.762545,106.6925082,231,False,22000000000,227634846.110434,261631547.6190476,905911489997.3964,76096588109781.3,76074588109781.3,41.177794999881655
695,496499,Pham Ngu Lao,pham ngu lao,Quan 1,3,10.7675737,106.6926763,141,False,25000000000,374800415.681756,396744444.4444444,1119408667302.5798,70522751140062.53,70497751140062.53,44.776346692103196
696,347826,Hoang Sa,da kao,Quan 1,6,10.7665848,106.6907847,171,False,29500000000,219759178.808349,460539062.5,1284499999362.0735,82208025459172.7,82178525459172.7,43.54237285973131
697,498679,"Co Giang,Quan 1,Ho Chi Minh",cau ong lanh,Quan 1,3,10.7626194,106.6926161,141,False,2550000000,194775130.577403,140816666.66666666,114179684064.86314,2055249613167.5366,2052699613167.5366,44.776346692103196
698,501926,Bui Thi Xuan, ben thanh,Quan 1,3,10.7722222,106.6905556,141,False,28000000000,342342097.652411,635900000.0,1253737707378.8894,55164479524671.13,55136479524671.13,44.776346692103196
699,507517,"Nguyen Trai,Quan 1,Ho Chi Minh",nguyen cu trinh,Quan 1,3,10.7696358,106.6902236,141,False,7500000000,194847238.226665,187372500.0,335822600190.774,13432909107630.959,13425409107630.959,44.776346692103196
700,343066,"Le Thi Rieng,Quan 1,Ho Chi Minh",ben thanh,Quan 1,1,10.7712836,106.6922743,241,False,27000000000,510595262.692703,136939340.10152283,1101510327897.0784,216997557545724.44,216970557545724.44,40.796678811002906
701,121670,"Luong Huu Khanh,Quan 1,Ho Chi Minh",pham ngu lao,Quan 1,1,10.7689299,106.687113,240,False,29000000000,544577129.520543,260562050.3597122,1184204188179.1042,131683531225516.39,131654531225516.39,40.834627178589805
702,332834,Tran Hung Dao,nguyen cu trinh,Quan 1,6,10.7605258,106.6896963,171,False,25000000000,228750643.848491,138718888.8888889,1088559321493.2827,195940708468790.88,195915708468790.88,43.54237285973131
703,89831,Nguyen Cu Trinh,pham ngu lao,Quan 1,6,10.762204,106.687009,171,False,8000000000,210821320.417248,199617500.0,348338982877.85046,13933574615114.02,13925574615114.02,43.54237285973131
704,89870,Le Lai,ben thanh,Quan 1,1,10.7689787,106.6907989,241,False,35200000000,600289087.658855,586071666.6666666,1436043094147.3022,86162621348838.14,86127421348838.14,40.796678811002906
705,406888,Nguyen Thai Hoc, ben thanh,Quan 1,1,10.768463,106.694809,241,False,627000000,526060590.738913,3414473.6842105268,25579517614.49882,4276951445144.2026,4276324445144.2026,40.796678811002906
706,167499,Tran Hung Dao,nguyen cu trinh,Quan 1,2,10.762339,106.690054,301,False,970000000,499092313.851253,3808057.8512396696,37427169983.67887,9057423586050.287,9056453586050.287,38.584711323380276
707,514369,Tran Nhat Duat, tan dinh,Quan 1,3,10.7626194,106.6926161,141,False,14600000000,184804544.939131,178859068.627451,653734661704.7067,53344753495104.06,53330153495104.06,44.776346692103196
708,106837,Tran Quang Khai,tan dinh,Quan 1,3,10.7626421,106.6926429,141,False,3900000000,189695705.092029,81037500.0,174627752099.20245,8382142300761.718,8378242300761.718,44.776346692103196
709,436318,Nguyen Trai,ben thanh,Quan 1,1,10.7693697,106.6907962,241,False,169000000000,562613742.3714781,393832400.93240094,6894638719059.491,2957800056376521.5,2957631056376521.5,40.796678811002906
710,510701,"Luong Huu Khanh,Quan 1,Ho Chi Minh",pham ngu lao,Quan 1,3,10.7695238,106.6866129,140,False,8000000000,272284270.478136,221655555.55555555,358544719171.5904,12907630290177.254,12899630290177.254,44.8180898964488
711,535739,Nguyen Van Cu, nguyen cu trinh,Quan 1,1,10.764574,106.683351,240,False,58000000000,325891478.077723,241560416.66666666,2368408376358.2085,568418035825970.0,568360035825970.0,40.834627178589805
712,132009,Nguyen Trai,ben thanh,Quan 1,1,10.7709652,106.6933469,241,False,33500000000,562613742.3714781,309831018.5185185,1366688740168.5974,147602422188208.53,147568922188208.53,40.796678811002906
713,543791,Tran Hung Dao,ben thanh,Quan 1,1,10.7554456,106.68057,241,False,558000000,585921420.223332,7537500.0,22764546776.539623,1639062667910.8528,1638504667910.8528,40.796678811002906
714,412804,Tran Dinh Xu,co giang,Quan 1,1,10.761602,106.6899612,241,False,135500000000,331785085.099786,796773823.5294118,5527949978890.894,939751544861451.9,939616044861451.9,40.796678811002906
715,311911,Tran Dinh Xu,cau kho,Quan 1,3,10.7604592,106.6904801,141,False,4000000000,180592525.714305,13316333.333333334,179105386768.41278,53731621130523.836,53727621130523.836,44.776346692103196
716,406676,Co Giang, co giang,Quan 1,1,10.7644457,106.6931942,241,False,26000000000,385988334.625742,463830357.14285713,1060713649086.0756,59399989848820.234,59373989848820.234,40.796678811002906
717,312437,"Nguyen Thai Hoc,Quan 1,Ho Chi Minh",pham ngu lao,Quan 1,2,10.768527,106.694773,301,False,2500000000,672758651.782963,15593125.0,96461778308.45068,15433889629352.11,15431389629352.11,38.584711323380276
